id,Alcohol,Malic.acid,Ash,Acl,Mg,Phenols,Flavanoids,Nonflavanoid.phenols,Proanth,Color.int,Hue,OD,Proline,targaet
33746,11.84,1.09,2.58,24.0,86,3.38,2.14,0.47,1.65,3.0,1.25,3.4,407,2
15580,13.11,1.67,2.3,23.0,101,2.0,1.79,0.43,1.44,4.8,1.33,2.77,488,2
73343,12.25,3.88,2.38,21.0,88,1.62,0.83,0.5,1.04,7.7,0.56,1.64,520,3
92292,12.37,1.17,2.5,18.1,94,2.95,2.79,0.39,1.87,4.6,0.69,3.39,520,2
62234,12.22,1.73,2.36,24.5,101,1.95,1.84,0.4,1.34,2.6,1.33,3.21,450,2
33557,12.2,3.03,2.32,18.5,98,1.38,0.83,0.6,0.83,5.7,0.75,1.58,510,3
95960,12.36,1.35,2.25,17.5,85,2.0,0.66,0.6,0.94,7.1,0.58,1.78,880,3
76950,12.82,2.81,2.48,22.0,112,1.3,1.36,0.34,1.56,7.1,0.59,1.3,780,3
39325,12.08,2.89,2.7,21.0,104,1.6,1.5,0.58,1.42,2.9,1.04,2.27,680,2
43640,13.86,1.89,2.8,19.4,101,3.25,2.79,0.34,2.18,6.75,1.13,2.65,1515,1
57958,13.62,1.29,2.64,24.0,105,1.48,0.84,0.53,1.54,8.66,0.61,1.6,660,3
40738,13.16,1.72,2.14,17.0,94,2.72,3.19,0.27,1.98,6.1,0.94,3.26,1120,1
83841,13.74,1.73,2.41,16.0,104,2.75,3.27,0.32,1.81,5.7,0.92,2.84,1060,1
51965,13.87,1.9,2.8,19.4,101,3.0,2.97,0.34,1.76,4.5,1.11,2.57,915,1
45518,12.86,1.9,2.2,18.5,94,1.51,0.58,0.61,1.14,6.62,0.58,1.51,740,3
60831,13.86,1.35,2.12,16.3,90,2.2,2.53,0.26,1.77,5.85,1.15,2.48,1045,1
51998,12.25,4.72,2.48,21.0,89,2.3,0.8,0.47,1.04,7.65,0.64,1.83,880,3
26406,13.56,1.71,2.62,20.0,96,2.53,2.61,0.28,1.77,3.52,1.25,3.5,1015,1
45268,13.56,1.73,2.31,17.5,89,2.4,2.69,0.27,1.97,3.95,1.04,2.77,1295,1
20676,13.4,3.3,2.28,21.0,102,1.8,0.75,0.53,1.24,4.0,0.57,1.62,660,3
97315,14.13,4.12,2.74,25.0,96,2.05,0.5,0.56,0.88,4.92,0.89,2.06,550,3
68986,11.81,3.43,2.28,20.0,112,1.63,1.59,0.66,0.95,3.21,0.96,2.12,680,2
58669,12.42,1.61,2.3,24.5,88,1.88,1.84,0.4,1.03,1.74,1.33,2.23,564,2
39718,12.08,4.31,2.21,18.0,86,2.62,2.65,0.45,2.91,1.28,0.75,3.1,495,2
67916,13.71,3.17,2.72,24.5,105,1.55,0.76,0.53,1.25,8.42,0.7,1.56,660,3
42741,14.34,1.29,2.7,23.5,98,2.8,1.1,0.5,2.7,10.52,0.57,1.6,660,3
99646,12.86,3.17,2.35,21.5,106,1.15,0.7,0.53,0.97,4.4,0.75,2.05,740,3
867,13.05,2.05,2.68,17.6,115,3.0,3.23,0.3,1.66,6.2,0.88,3.36,1195,1
89612,13.9,2.15,2.61,17.6,121,2.6,2.33,0.28,1.25,3.52,0.86,3.2,1080,1
77091,12.0,1.39,2.17,19.0,162,2.74,3.15,0.39,2.49,2.3,0.86,3.69,937,2
18376,13.72,1.43,2.5,16.7,94,2.2,2.53,0.27,1.98,5.6,1.15,2.77,1375,1
68813,13.16,4.12,2.26,18.5,112,1.8,0.96,0.27,1.14,8.21,0.67,2.0,600,3
55377,12.42,4.43,2.12,19.0,88,2.62,2.65,0.37,2.81,1.28,0.91,3.0,625,2
80323,12.36,1.9,2.28,18.5,94,1.51,0.66,0.63,0.94,7.1,0.73,1.58,695,3
37210,12.42,4.43,2.74,26.5,139,2.2,2.53,0.43,3.28,3.0,1.19,2.31,365,2
31606,13.05,5.8,2.42,22.5,90,2.1,1.64,0.34,1.56,4.6,0.73,2.77,830,2
95180,13.78,1.35,2.64,22.5,105,1.48,0.6,0.53,0.81,4.35,0.88,1.82,570,3
67395,13.68,1.43,2.5,16.8,94,2.45,2.68,0.42,2.08,3.52,1.23,2.87,1035,1
40446,11.96,3.43,2.92,28.5,102,3.18,5.08,0.4,2.91,5.3,1.04,2.93,520,2
3840,13.16,3.55,2.15,20.0,103,1.59,0.58,0.43,1.4,7.6,0.59,1.86,830,3
52803,14.3,1.92,2.72,20.0,103,3.0,2.65,0.39,1.92,4.32,0.69,3.35,1060,1
59869,13.36,1.35,2.64,25.5,111,1.48,0.96,0.29,1.11,5.0,0.88,1.69,600,3
16993,13.05,1.6,2.84,21.0,98,2.4,2.64,0.34,1.97,3.58,1.12,2.3,880,1
48183,13.16,1.29,2.7,25.5,116,2.2,1.57,0.24,1.14,8.5,0.73,1.96,480,3
17073,12.25,3.03,2.32,18.5,98,1.38,0.83,0.63,0.83,4.9,0.77,2.05,510,3
61005,14.2,1.68,2.45,18.9,127,3.27,3.0,0.28,1.97,7.8,1.23,2.87,1450,1
30005,12.77,4.1,2.2,19.5,88,1.48,0.58,0.53,1.25,5.45,0.59,1.64,470,3
24129,11.76,2.16,2.24,18.0,98,2.23,2.45,0.37,1.35,3.25,0.97,3.12,438,2
12522,14.06,2.15,2.3,16.0,102,2.98,3.39,0.21,2.08,5.75,1.25,2.82,1510,1
17428,12.64,1.36,2.6,20.0,104,2.42,2.29,0.3,1.9,2.6,0.96,2.87,520,2
25851,13.08,4.95,2.32,22.0,88,1.7,0.63,0.52,1.55,7.9,0.61,1.58,480,3
90605,13.88,3.83,2.19,22.5,98,1.5,0.58,0.5,1.14,6.62,0.67,1.73,740,3
24420,13.05,0.9,2.4,18.0,87,2.2,1.94,0.3,1.04,3.4,1.09,3.16,392,2
53287,12.29,2.83,2.1,18.5,80,2.85,2.99,0.39,2.81,2.8,0.79,3.39,625,2
73423,13.88,1.35,2.32,18.8,108,2.88,3.54,0.32,1.95,8.9,1.01,2.75,1260,1
53331,11.82,2.68,2.5,21.6,104,1.92,1.69,0.43,1.56,3.8,0.96,2.65,466,2
9596,12.07,1.72,1.98,19.0,86,2.2,2.53,0.32,1.48,3.8,0.94,3.17,378,2
76090,14.22,1.7,2.43,14.0,117,2.8,2.94,0.32,1.85,7.3,1.28,2.9,1450,1
77520,13.58,1.81,2.62,19.0,132,2.6,2.76,0.5,1.72,3.52,1.02,2.93,845,1
3418,12.47,1.53,2.0,16.8,85,2.55,2.17,0.3,1.77,2.06,1.23,3.13,312,2
19975,13.32,2.99,2.15,18.5,98,1.8,0.48,0.63,1.3,4.0,0.56,1.51,725,3
15611,13.41,3.84,2.12,15.5,101,2.41,2.69,0.34,1.4,4.38,1.04,3.3,1295,1
48093,12.42,1.61,2.0,16.0,80,1.6,1.57,0.32,1.46,3.4,1.08,2.31,510,2
29642,12.25,4.72,2.64,25.0,112,1.9,1.36,0.34,1.14,8.5,0.78,1.29,640,3
80878,13.32,1.9,2.75,27.0,116,2.2,1.57,0.24,1.25,9.7,0.57,1.96,480,3
48940,12.37,1.17,2.28,21.5,86,2.42,2.29,0.34,1.46,2.12,1.12,2.78,342,2
29779,13.68,1.43,2.5,16.7,93,2.2,2.53,0.27,1.97,3.8,1.12,2.77,1020,1
80709,13.87,1.57,2.21,18.0,96,2.2,2.53,0.27,1.37,3.84,1.23,3.48,1020,1
29491,13.83,1.9,2.59,17.1,113,2.95,3.4,0.17,1.66,6.6,1.07,2.88,1130,1
28202,11.84,2.68,2.46,21.0,82,2.55,2.17,0.26,1.22,3.25,0.96,2.78,510,2
91566,12.16,1.61,1.75,16.8,97,2.2,1.28,0.28,1.15,3.3,0.94,2.23,562,2
27088,13.16,3.9,2.48,23.0,92,1.7,0.65,0.52,0.97,7.7,0.56,1.62,740,3
70576,13.73,4.28,2.38,20.5,93,1.68,0.76,0.47,1.35,9.2,0.57,1.62,560,3
56951,14.38,3.59,2.12,14.6,101,2.8,2.94,0.29,2.03,4.8,0.89,3.22,760,1
50536,13.16,2.36,2.67,18.6,101,2.8,3.32,0.3,2.81,5.4,1.07,3.58,1280,1
99100,13.49,1.66,2.3,24.5,86,1.88,1.84,0.21,1.34,2.0,1.33,2.72,472,2
32596,14.83,1.73,2.39,14.0,112,2.8,2.98,0.3,2.08,5.1,0.88,3.45,795,1
73526,12.08,1.83,2.62,21.0,94,1.1,1.25,0.37,1.56,2.65,0.906,2.06,630,2
70767,13.52,3.57,2.62,24.0,97,1.4,0.47,0.5,0.88,4.6,0.81,2.11,520,3
10630,11.87,2.68,1.82,19.5,86,2.45,2.17,0.24,2.29,3.8,0.96,3.52,718,2
79190,12.25,1.29,1.9,18.0,97,2.1,1.6,0.29,0.73,3.27,1.17,2.23,415,2
76004,12.6,4.1,2.38,21.0,88,2.3,0.92,0.47,1.14,7.65,0.78,1.56,640,3
52390,11.96,2.12,1.98,20.8,94,2.6,2.65,0.39,1.87,2.06,1.06,3.58,625,2
15139,13.83,1.9,2.68,19.4,101,3.25,2.79,0.33,2.18,7.8,1.23,2.88,1515,1
59006,13.72,1.86,2.36,16.0,101,2.98,3.39,0.19,1.81,7.22,1.01,3.55,1515,1
29367,13.88,3.37,2.72,23.5,96,1.55,0.5,0.53,0.75,4.35,0.81,2.06,520,3
66332,13.49,1.66,2.13,21.5,80,1.68,1.84,0.37,1.38,4.6,1.06,2.77,502,2
56784,12.0,1.83,3.23,28.5,102,2.13,5.08,0.47,1.98,6.0,0.98,3.12,465,2
3304,13.16,4.12,2.26,20.0,102,1.8,0.47,0.4,0.88,7.65,0.67,1.83,830,3
26467,13.05,1.73,2.1,17.0,98,2.45,2.37,0.32,1.37,3.58,1.05,2.82,1020,1
96651,13.48,1.81,2.46,20.5,100,2.65,2.76,0.26,1.86,3.95,1.25,3.13,770,1
20820,14.39,1.95,2.72,16.8,102,3.0,3.14,0.39,1.66,6.0,1.07,2.84,1185,1
68579,14.13,2.46,2.48,19.5,91,1.4,0.61,0.37,1.25,9.7,0.57,1.56,550,3
72339,12.37,1.07,2.17,21.0,85,3.38,2.58,0.24,1.65,2.76,0.99,2.87,886,2
2595,12.21,1.29,2.26,22.0,90,2.74,3.15,0.45,1.65,3.94,1.45,2.87,365,2
33750,14.1,1.48,2.21,16.0,94,2.2,2.43,0.29,1.35,5.05,1.04,2.69,1295,1
74800,12.37,0.94,2.42,18.0,162,1.9,1.75,0.32,1.56,4.6,0.96,2.31,937,2
79097,12.53,3.24,2.35,21.5,97,1.38,0.83,0.5,0.83,4.9,0.75,1.58,515,3
84644,13.08,2.67,2.28,20.0,102,1.8,1.22,0.17,0.84,4.1,0.7,1.29,530,3
12224,12.21,1.19,1.92,19.6,86,2.11,1.79,0.27,1.04,3.27,1.16,2.52,352,2
99517,13.58,3.7,2.36,20.0,89,1.35,0.49,0.48,0.88,5.7,0.81,1.75,520,3
76181,14.38,1.87,2.45,14.6,96,2.5,2.52,0.32,2.08,5.05,1.04,2.85,1290,1
24689,12.6,4.1,2.38,21.0,97,1.38,0.83,0.52,1.14,7.7,0.78,1.75,880,3
97966,13.45,4.28,2.26,20.0,120,1.65,0.69,0.43,1.35,9.2,0.57,1.62,835,3
28668,13.24,2.36,2.56,18.0,113,2.35,2.64,0.22,2.35,5.6,1.03,3.37,1060,1
87695,14.22,1.7,2.43,16.0,106,2.85,2.94,0.32,1.85,4.8,1.09,2.75,1045,1
27761,11.64,2.05,2.28,20.0,98,1.61,1.57,0.61,0.41,3.21,1.16,1.59,607,2
54056,11.61,1.99,2.24,19.0,112,3.02,2.26,0.17,1.35,2.6,1.16,3.13,290,2
24536,13.78,3.7,2.36,20.0,90,1.35,0.5,0.4,1.15,9.58,0.67,2.0,550,3
49752,13.27,3.24,2.38,20.0,104,1.8,1.22,0.17,1.11,5.0,0.67,1.29,530,3
78392,12.2,3.03,2.32,18.5,98,1.38,0.83,0.6,0.83,5.7,0.77,2.05,510,3
46214,12.51,2.39,2.2,19.0,86,2.3,0.66,0.45,0.94,7.1,0.73,1.75,855,3
82816,13.16,4.6,2.86,25.0,96,2.05,0.76,0.53,0.86,4.92,0.82,2.06,580,3
13925,14.3,1.92,2.5,16.8,113,3.85,3.74,0.24,2.04,7.8,1.01,2.88,1680,1
93116,12.17,1.61,2.46,19.0,88,2.2,2.13,0.25,1.9,2.6,0.79,3.48,380,2
67229,12.85,1.5,2.55,17.8,98,2.45,2.37,0.29,1.46,4.5,1.09,2.3,1095,1
46900,12.08,1.51,2.56,19.0,94,2.46,2.11,0.25,1.9,3.25,1.19,3.08,680,2
88987,11.64,1.67,2.67,30.0,88,3.3,2.14,0.4,1.35,3.0,1.36,3.5,680,2
37236,13.05,1.01,2.13,18.8,88,3.38,3.1,0.13,2.28,5.3,1.09,3.18,530,2
88760,12.53,3.45,2.35,21.0,88,2.3,0.92,0.44,0.94,5.28,0.96,1.82,515,3
83307,12.04,1.13,2.32,21.0,98,2.56,2.01,0.26,1.46,2.8,0.95,3.2,438,2
40151,12.43,1.52,2.32,24.5,101,2.95,2.79,0.4,2.49,3.0,1.07,2.75,438,2
84620,12.82,1.35,2.32,18.0,85,2.0,0.8,0.61,0.84,5.7,0.66,1.73,480,3
13797,12.0,2.13,2.3,18.5,88,2.6,2.65,0.45,1.35,3.25,0.86,3.19,680,2
5697,14.22,1.7,2.3,14.0,126,2.8,3.06,0.22,2.29,5.6,0.92,3.53,795,1
48273,13.05,3.86,1.92,19.0,87,2.86,3.15,0.43,2.01,3.94,0.84,3.64,463,2
18862,12.93,3.27,2.36,21.5,120,1.7,0.68,0.5,1.46,9.3,0.55,1.55,500,3
39248,12.88,4.95,2.48,23.0,89,1.48,0.65,0.52,0.86,4.9,0.77,1.27,520,3
35163,13.68,1.83,2.36,16.6,104,2.75,3.27,0.42,1.69,5.7,1.04,2.85,1060,1
44725,11.79,1.72,2.28,18.0,98,2.5,2.11,0.3,1.9,2.6,1.0,2.85,438,2
93088,12.93,3.03,2.61,24.0,106,1.65,0.56,0.53,0.55,4.6,0.87,1.82,695,3
28511,13.49,0.94,3.23,21.0,103,2.2,2.03,0.34,1.56,4.8,1.12,2.3,680,2
27930,14.3,1.92,2.5,16.8,113,3.85,3.74,0.24,2.04,7.8,1.01,3.55,1680,1
29374,13.84,5.51,2.23,20.0,92,2.0,0.34,0.48,0.88,5.7,0.91,1.58,580,3
88450,13.08,1.24,2.7,25.5,116,1.48,1.28,0.34,1.56,7.1,0.58,1.33,685,3
22482,12.93,2.56,2.48,22.0,112,1.48,0.78,0.29,0.94,5.28,0.78,2.05,560,3
37064,11.76,0.89,1.92,19.0,92,2.2,2.53,0.27,1.4,2.7,1.23,3.14,278,2
32521,12.6,1.36,2.51,22.5,90,2.42,2.29,0.43,1.46,2.6,1.23,3.12,315,2
84681,12.36,3.45,2.36,21.5,88,2.3,0.8,0.44,0.84,5.7,0.87,1.27,720,3
70784,13.36,3.9,2.48,21.5,102,1.41,0.75,0.43,1.35,9.2,0.59,1.62,615,3
86821,14.1,1.76,2.27,18.9,118,2.6,2.33,0.32,1.36,5.0,1.04,2.85,1095,1
66291,11.66,1.99,2.7,21.0,98,1.75,1.32,0.43,1.46,2.8,1.0,2.27,500,2
13564,13.05,5.8,2.62,21.0,98,2.62,2.65,0.43,2.01,2.57,0.87,3.0,463,2
43374,13.27,2.76,2.38,20.0,98,1.65,1.09,0.5,1.54,7.9,0.48,1.6,660,3
79847,14.37,1.87,2.38,12.0,102,3.1,3.93,0.34,2.81,5.4,1.2,3.0,1547,1
49922,13.45,4.28,2.26,20.0,120,1.65,0.68,0.43,1.35,10.2,0.55,1.62,500,3
22274,13.05,3.8,2.65,18.6,102,2.41,2.41,0.2,2.29,5.64,1.03,3.0,1185,1
15670,13.4,2.39,2.35,18.0,102,1.8,0.75,0.53,1.25,4.0,1.27,1.56,750,3
96268,12.58,2.59,2.32,19.0,96,1.38,0.5,0.53,0.64,5.6,0.75,2.05,510,3
91063,12.08,1.33,2.3,22.0,78,2.2,1.58,0.34,1.38,1.95,1.12,3.33,580,2
83289,12.08,2.12,2.28,16.0,151,2.6,2.65,0.37,1.87,2.6,1.06,3.58,937,2
32265,14.83,1.73,2.17,14.0,97,2.8,2.94,0.29,2.03,7.3,1.01,3.26,780,1
44615,13.05,2.05,2.68,18.6,101,2.35,2.19,0.28,1.44,4.25,1.16,3.37,1095,1
32914,14.02,1.68,2.12,15.6,101,2.98,3.15,0.24,1.98,6.1,1.09,3.4,1045,1
41188,14.34,1.29,2.64,24.0,96,2.8,1.1,0.53,2.29,11.75,0.57,1.55,560,3
70872,14.02,4.04,2.51,15.2,116,3.3,3.17,0.25,2.18,7.5,0.89,3.53,680,1
60243,13.77,1.9,2.68,19.4,107,2.95,2.97,0.33,1.86,5.1,0.88,3.33,1060,1
57333,12.25,1.19,2.3,22.5,85,2.74,2.99,0.45,1.65,3.94,1.02,2.85,406,2
50598,13.56,1.73,2.65,17.2,108,2.8,3.54,0.31,1.66,6.9,1.19,2.88,1260,1
56605,13.63,1.66,2.7,22.5,96,2.45,2.69,0.29,1.98,3.52,1.12,2.51,880,1
84736,12.6,1.36,1.92,18.5,78,2.36,2.5,0.39,1.48,2.6,0.86,3.17,510,2
60559,12.88,3.45,2.3,18.5,112,1.39,0.78,0.53,0.83,5.5,0.75,2.05,675,3
82617,12.69,1.81,2.24,18.8,88,2.2,2.13,0.22,2.29,3.3,1.16,3.48,510,2
37910,12.85,2.05,2.4,20.5,107,2.65,2.68,0.26,1.98,4.5,1.16,3.13,770,1
85198,13.71,1.83,2.36,16.6,104,2.75,3.27,0.27,1.81,7.22,1.01,4.0,1450,1
28675,11.03,3.74,2.31,18.0,96,2.62,2.65,0.21,1.83,2.9,0.75,3.2,345,2
90869,11.03,1.51,1.7,17.5,97,2.02,1.79,0.28,1.15,2.06,1.1,2.52,415,2
81503,11.45,0.74,2.26,18.0,87,2.2,2.21,0.52,1.46,2.85,1.71,2.44,407,2
88115,13.83,1.57,2.62,17.2,108,2.95,3.4,0.4,1.66,8.9,1.23,2.88,1310,1
44740,12.6,1.68,2.32,19.0,86,1.51,0.5,0.48,0.64,9.899999,0.57,1.63,520,3
66132,12.37,1.13,1.98,16.0,88,2.1,1.09,0.32,0.83,1.95,1.06,2.52,680,2
67158,12.37,1.63,2.24,21.5,85,1.68,2.03,0.48,1.63,1.74,1.45,2.31,495,2
31273,13.71,1.43,2.7,22.5,115,2.95,2.78,0.31,1.97,4.32,1.25,3.16,735,1
10985,14.3,1.71,2.43,12.0,106,3.1,3.64,0.29,2.81,6.9,1.2,2.73,1150,1
1420,12.36,2.96,2.64,27.0,97,1.9,0.58,0.63,1.1,8.5,0.67,2.0,880,3
48066,13.45,2.59,2.35,18.0,89,1.4,0.63,0.61,1.25,5.45,0.6,1.78,480,3
18228,14.06,1.59,2.27,14.0,92,2.2,2.43,0.21,2.29,5.64,1.15,2.48,1045,1
90448,11.81,4.3,2.92,28.5,119,2.13,2.03,0.58,1.56,2.08,0.75,2.87,480,2
47449,12.51,3.12,2.64,21.0,97,1.38,0.6,0.5,1.14,5.0,0.75,1.8,510,3
19848,13.72,1.86,2.25,16.4,98,2.61,2.76,0.21,1.69,5.85,1.08,3.47,1045,1
37360,14.06,1.68,2.32,18.0,106,2.88,3.19,0.32,1.95,6.9,0.94,3.33,1195,1
78177,12.37,1.13,2.21,19.0,162,2.5,2.26,0.32,1.61,3.4,0.95,3.28,750,2
47645,11.79,4.3,2.4,20.0,112,2.83,2.55,0.17,2.91,2.8,0.75,3.03,345,2
72009,11.81,0.92,1.9,19.0,97,2.48,2.04,0.24,1.46,2.7,1.23,3.48,718,2
95188,11.03,2.4,2.02,19.0,80,2.9,3.15,0.24,3.58,2.8,0.9,3.39,510,2
19971,13.83,1.89,2.68,15.0,101,3.25,3.67,0.33,1.87,8.7,1.23,3.0,1150,1
25289,14.22,3.99,2.51,13.2,116,2.8,2.98,0.2,2.08,5.1,1.04,3.59,920,1
73966,12.42,2.55,2.22,18.0,81,2.45,2.17,0.3,1.99,2.6,0.96,3.52,510,2
93535,12.08,0.92,2.5,18.0,88,2.2,1.94,0.3,1.04,2.95,0.96,3.16,434,2
45763,12.16,1.61,1.98,16.0,97,2.5,2.27,0.32,1.37,3.8,0.94,3.28,438,2
95571,11.61,1.35,2.28,20.0,162,2.56,2.01,0.32,2.5,2.7,1.12,2.85,937,2
43284,13.87,1.65,2.28,17.4,118,2.6,2.51,0.32,1.36,3.84,1.05,2.75,1035,1
60786,11.76,1.83,2.24,20.4,98,1.1,1.25,0.37,1.46,2.06,0.95,2.06,438,2
89333,12.34,2.45,2.32,22.5,85,1.78,1.32,0.43,1.46,2.6,0.97,2.26,450,2
65575,12.64,1.34,2.28,22.5,85,2.42,2.01,0.43,1.56,2.6,0.93,3.12,406,2
2391,11.03,2.4,2.21,18.0,96,1.61,0.99,0.37,1.03,3.25,0.97,2.14,625,2
32177,12.42,4.43,2.78,26.5,102,2.13,2.24,0.43,1.98,3.0,1.19,3.12,406,2
80277,13.05,1.65,2.52,17.8,98,2.45,2.43,0.22,2.35,5.6,1.25,2.77,1235,1
52703,12.69,1.53,2.6,25.0,88,1.38,1.46,0.21,1.4,3.05,0.96,2.06,562,2
59571,12.21,1.29,2.78,21.5,134,2.56,2.01,0.14,1.56,2.65,0.79,2.78,750,2
1739,12.25,4.72,2.54,21.0,86,1.54,0.47,0.5,0.8,3.85,0.77,1.75,515,3
74767,11.79,1.47,2.74,28.5,88,2.2,2.13,0.58,1.9,3.0,1.02,2.87,450,2
15734,12.29,1.41,2.2,20.4,99,1.89,1.75,0.43,1.44,2.06,1.23,2.26,315,2
85362,14.13,3.17,2.74,23.5,96,1.98,0.52,0.53,0.8,5.88,0.89,2.06,580,3
31464,12.58,2.39,2.28,19.0,86,2.3,0.8,0.44,0.94,7.1,0.73,1.27,695,3
96478,14.2,2.16,2.3,16.3,103,3.25,3.93,0.26,2.03,6.38,0.95,3.56,1480,1
45565,13.51,1.81,2.46,20.5,116,2.96,2.69,0.19,1.72,4.32,1.11,3.44,770,1
98906,14.1,1.76,2.27,16.0,98,3.1,3.39,0.22,2.34,7.22,1.01,2.88,1150,1
32413,13.17,3.03,2.15,21.0,103,1.8,0.55,0.53,1.3,4.0,0.55,1.6,740,3
77300,13.11,4.61,2.32,21.5,93,1.7,0.5,0.53,1.15,4.4,0.87,1.75,580,3
79292,13.49,1.29,2.64,22.5,123,1.48,1.57,0.22,1.25,9.7,0.57,1.47,835,3
26754,11.81,1.09,1.98,19.0,92,3.52,3.1,0.19,1.87,4.45,1.04,3.18,420,2
83434,12.72,1.75,2.67,21.6,98,1.6,1.57,0.66,1.62,3.3,0.88,2.77,590,2
41365,12.42,2.55,2.36,24.5,101,1.95,1.75,0.4,1.4,2.6,0.96,2.72,438,2
75860,13.16,3.03,2.15,21.0,102,1.8,0.58,0.53,1.4,7.6,0.55,1.6,725,3
41433,12.84,1.68,2.25,19.5,86,1.51,0.58,0.4,1.55,7.9,0.61,1.86,750,3
8225,12.96,4.36,2.2,21.0,93,1.7,0.47,0.53,0.8,7.65,0.56,1.6,725,3
3323,12.08,1.51,2.1,19.0,80,1.89,1.75,0.43,2.08,4.68,1.23,2.65,407,2
91079,14.38,1.95,2.72,16.8,102,3.85,3.49,0.39,2.04,6.75,0.86,3.13,1680,1
50945,13.49,1.25,2.6,18.1,98,2.95,2.86,0.3,1.96,2.6,1.12,2.84,530,2
78194,12.37,1.63,2.24,20.4,81,2.2,1.92,0.22,1.56,1.74,1.0,3.16,290,2
39225,13.83,1.75,2.42,16.8,111,3.3,3.0,0.32,1.86,8.7,1.23,2.87,1450,1
37869,11.87,2.13,2.17,21.0,88,2.23,2.17,0.26,2.01,1.9,0.97,3.48,380,2
93644,11.66,1.88,1.71,15.0,151,2.9,3.15,0.24,1.87,6.0,0.98,3.31,710,2
61863,14.12,1.73,2.12,15.6,101,2.98,3.69,0.21,1.98,6.1,0.91,3.22,1480,1
70412,12.64,1.34,2.92,28.5,102,2.13,2.03,0.4,1.4,2.94,1.36,2.3,630,2
67610,12.0,0.92,2.23,18.0,87,2.48,2.5,0.26,1.48,3.05,1.23,3.14,312,2
73325,13.17,3.24,2.38,20.0,104,1.8,0.75,0.53,0.97,7.65,0.56,1.55,660,3
9598,13.48,2.39,2.69,24.5,111,1.55,0.96,0.29,1.25,9.7,0.57,1.62,560,3
85406,13.32,2.56,2.35,18.0,120,1.65,0.68,0.29,1.35,9.2,0.6,1.56,840,3
93282,13.82,1.9,2.68,17.1,115,2.95,2.97,0.33,1.66,5.1,1.04,2.78,1045,1
45370,14.39,1.95,2.5,16.7,121,3.85,3.49,0.24,2.04,7.8,0.86,3.36,1680,1
79235,12.16,1.61,1.98,16.8,97,2.5,2.27,0.35,1.4,3.3,0.94,3.38,438,2
52229,13.75,1.53,2.7,19.5,110,2.95,2.74,0.3,1.76,5.24,1.25,3.0,915,1
29153,11.56,1.88,2.29,18.0,98,3.02,2.26,0.21,1.35,3.25,1.1,3.71,380,2
85591,12.29,1.41,1.71,15.0,85,2.02,0.57,0.14,0.83,1.95,1.18,2.52,870,2
51582,11.96,2.89,1.71,15.0,97,2.56,2.27,0.24,2.35,2.15,1.42,2.82,415,2
51736,13.41,1.77,2.62,17.2,94,2.4,2.61,0.31,2.08,3.52,1.1,2.87,845,1
55135,13.62,2.99,2.3,19.5,89,1.35,0.66,0.4,1.03,9.58,0.58,1.62,550,3
32030,12.85,4.6,2.64,25.0,112,2.32,0.78,0.43,1.04,7.5,0.64,1.83,830,3
78749,12.93,1.73,2.1,17.0,98,2.45,2.37,0.32,1.37,4.5,1.04,3.63,1290,1
8215,13.49,0.94,1.71,16.0,78,1.95,1.41,0.28,1.46,4.8,1.19,2.77,415,2
6224,13.86,1.65,2.28,18.0,118,2.6,2.33,0.32,1.36,3.84,1.04,2.75,990,1
15403,13.48,1.81,2.31,16.2,89,2.4,2.69,0.34,1.98,4.7,1.16,2.69,1285,1
94675,13.05,0.9,2.5,21.0,88,2.2,2.53,0.26,2.08,4.8,1.09,3.14,530,2
28817,12.99,1.01,2.32,22.5,85,3.52,2.14,0.19,1.96,3.35,0.99,2.87,380,2
36107,13.05,1.73,2.04,11.2,100,2.7,3.03,0.17,2.08,5.1,0.88,2.84,1120,1
15848,13.49,1.51,2.42,24.5,87,2.95,1.3,0.27,1.34,2.0,1.36,3.21,480,2
17479,12.84,5.19,2.54,23.0,95,1.65,0.6,0.5,1.14,5.58,0.82,1.56,550,3
26241,13.58,3.45,2.62,22.5,107,1.7,0.47,0.27,0.68,3.85,0.67,1.83,630,3
62589,11.96,4.31,2.13,21.0,88,2.86,3.15,0.37,2.91,5.3,0.75,3.64,672,2
58158,13.24,2.59,2.67,17.6,102,2.41,2.41,0.28,1.44,3.52,1.04,3.3,845,1
19025,12.08,2.08,1.98,16.0,97,2.6,2.65,0.37,1.35,3.3,0.86,3.28,438,2
89758,12.52,2.43,1.95,20.5,97,1.72,1.32,0.53,1.35,2.45,1.27,2.77,315,2
79286,12.88,3.03,2.61,24.0,106,2.32,0.56,0.53,0.55,5.88,0.89,1.82,695,3
81030,12.43,1.52,2.74,26.5,92,2.2,2.13,0.4,1.46,3.0,1.31,2.87,520,2
16693,12.25,3.88,2.2,18.5,98,1.25,0.58,0.6,1.06,4.4,0.75,1.51,720,3
67995,11.03,0.74,2.42,21.0,101,2.42,2.01,0.42,1.56,2.8,1.1,2.31,438,2
70194,12.58,5.65,2.54,21.0,95,1.38,0.47,0.53,0.8,3.85,0.75,2.11,515,3
15995,12.67,1.75,2.0,16.0,85,2.2,2.03,0.3,0.42,5.75,0.93,2.96,312,2
3090,12.04,0.89,2.5,21.0,88,2.2,2.53,0.34,1.98,2.8,0.79,3.12,678,2
